,P/E,P/B,P/S,RoE,Debt Ratio,RE/TA,EV/EBIT
43,29.738936553755526,4.085010134046371,3.562791054991504,0.13736234739471553,3.395179809130554,-0.11483379767806949,41.001376955457665
44,7.508148974996958,1.6659919251611277,1.4522443362915187,0.22189116528042824,3.784074581481605,0.08419281917242111,6.127333758204855
45,-153.99,1.004158507903517,1.2355356401772195,-0.0065209332288039285,3.3891365266505016,0.07709707822808672,-40.064054054054054
46,20.650320527085047,3.872896954916523,1.848760662844712,0.18754657826433327,3.6813128761082274,0.7277400999519582,13.553113227216748
47,38.10625997997998,4.350504082152419,2.001931305236271,0.1141677006465095,3.1690953839616127,0.6839049955023159,24.568557628618844
48,22.93871535830085,4.558151371619274,2.0772540953898533,0.19870996698905427,3.4953664396553283,0.7131472456367931,14.085912995369847
49,28.972888544224574,6.628916957149648,3.3874479858317246,0.22879724080777059,4.196579531730881,0.7606849111602086,18.898936139853408
50,29.779748403460303,7.55499072153695,3.690521859441741,0.25369558597946673,4.289407540394973,0.765915919885097,18.84787597469472
51,27.188319298460463,6.948811549872009,3.466694173637601,0.2555807688438279,4.317227825571047,0.7674594381028456,17.181087764196803
52,32.54490791741607,8.436784257253592,4.524013170059665,0.25923515527105656,5.066558698056565,0.8018048571317195,21.316214820763122
53,34.72158367463026,7.976599812415165,4.669564267135863,0.22973029937696543,4.983376431473957,0.7986252442886987,25.133068268323584
54,50.72313959879733,8.72482514676827,4.9761503109826775,0.1720087757930335,5.077547859896537,0.8023796467843619,38.702464865543654
55,22.968002611207485,4.842558686489417,1.1473046931219857,0.21083934761163944,1.716165772551963,0.41890123636373106,13.87756437475824
56,17.143734774731037,5.707898071339094,1.001255290325074,0.33294367571249617,1.449004100926067,0.4808654299945412,10.57558938271943
57,14.161246066453499,6.591693166995709,0.9057974783735805,0.46547409289149605,1.3019808821015442,0.5442458655587876,8.954240038543478
58,15.42679727603374,4.939734152477835,0.9638200819564471,0.32020477511245615,1.3557600084628223,0.15494772871208073,9.100694618605747
59,23.60818597195207,6.099897916178881,1.4242316949638534,0.25838062794938677,1.374503929660085,0.19571540551332364,13.860613801175235
60,22.286220300713815,5.494746019795178,1.1180057032499748,0.2465535180776789,1.3360903010112013,0.19659264253127026,14.667390506807424
61,22.1231085048944,4.2562102828198105,1.075589602484046,0.19238753369031247,1.4342023976130098,0.2486652744730644,14.162538152453392
62,26.23883591298937,4.135511735852783,1.2604881748227548,0.157610335670628,1.5401514880693838,0.2962026729178345,16.23511538726377
63,16.442739823976613,2.2893576239840994,0.8340927207198289,0.13923212606245733,1.6739935327963402,0.3442575310637998,14.361197457949089
64,29.446479224814613,3.514913874653495,1.3027223561393213,0.11936618458927575,1.6467977635029103,0.36791112760943684,20.6422384498212
65,34.68645798627002,8.34460894026975,5.051397863867367,0.24057252958987063,2.3436893203883495,0.3590562985757683,21.14174463258786
66,14.365815355450238,4.179953597717546,2.3446807009682322,0.29096528768426055,2.1341818574048106,0.34986859395532194,7.353685499049961
67,22.420150309653916,5.8353330530973455,4.303226612282951,0.2602718078381795,2.9948300863753863,0.4916317551209448,13.357031145367147
68,20.029157656461855,5.872833509238141,4.3030829626676885,0.2932142035111213,2.74470648364486,0.4943803785430217,13.756665924487594
69,14.63973027544171,4.953221799908634,3.505723731397057,0.3383410559289956,2.927130496025757,0.5400056715160994,10.335889144861863
70,14.074420508470515,4.9688502756112,3.7529569803460525,0.35304119786820065,3.0432467936529886,0.5752964830970556,10.0109174735936
71,13.304929261009262,3.988495779326421,2.883240682464455,0.29977579745687943,2.4804975374770826,0.5036521739130435,9.354773502940883
72,16.333299929131865,5.785262536867867,3.5303409841625863,0.3542004715501089,1.9273018987131314,0.3759160451865303,12.257103756333787
73,12.52051096752444,5.60110730677391,2.86040760156601,0.44735453060198566,1.6980232762149834,0.3178425666018013,9.532471386609666
74,13.76304252675816,4.902900793924319,2.915948060972273,0.3562366958026963,1.663001390633643,0.2995591974782863,10.569463662908166
75,18.208385491096355,6.567798211672025,3.840589296875681,0.3607018433832909,1.5555845684538612,0.2619904667762623,14.384569066142394
76,17.73568420553997,9.853967133377509,3.975312097140383,0.5556011834209077,1.4143701320297937,0.19249436051678173,15.143478546013196
77,9.842098582610536,1.3291317887038254,1.0433062684728511,0.13504556752278377,2.1851871080752856,0.29578297011211185,5.103842114649177
78,13.491078754826557,1.1357032701785128,0.9270837409956688,0.08418179826963093,1.9133754740429714,0.27969450413592983,10.359120935698696
79,9.603877562015594,0.9687129300118624,0.7580672793724544,0.10086685547129735,1.6908275907563146,0.25333200113554,8.514773308198606
80,8.583571618871021,0.6092136598279285,0.4861226446979299,0.07097437836815733,1.5517742329936473,0.24003518851161257,11.95135200202737
81,11.172838221381268,0.8412913644074073,0.6629502089264216,0.07529790978244387,1.5475207010514072,0.24936384482530158,15.536837104047239
82,135.97485588800438,0.6812848176605008,0.5435535665201225,0.005010373522452126,1.5365553349912553,0.24170475335840455,36.7407930488788
83,31.372771943347143,0.8583927905318394,0.7080087430767216,0.02736107577876518,1.5557931181253322,0.2467573531818093,18.07185306853815
84,6.710126055496637,0.8377947723168792,0.6953674076959462,0.12485529562154721,1.565407065819309,0.25659464243697155,14.53148167749857
85,5.991369679229174,0.7838951355052602,0.6053898460035463,0.1308373840163562,1.5965003167160297,0.27823195523878763,9.133007048028022
86,-58.6108524952474,2.1858302394858318,2.956118910545735,-0.037293950632488665,7.312955633594151,0.2583595188481186,-41.904336104907884
87,-41.453232954545456,3.5392492784658267,3.24155551606167,-0.08537933054212454,4.663519451133786,0.26814583966077643,-27.564839339495276
88,29.89009024290949,5.046916996047432,3.8388551933282797,0.16884917225181875,4.014921764360471,0.3689304518393613,17.814220325490894
89,56.12882701162026,9.451247565691713,7.429492059115874,0.16838491144194118,3.7063069813912826,0.4119569759135205,34.69748590996647
90,61.4828296013656,9.48534537511812,7.443336878893785,0.15427633107678962,3.29472823575415,0.4372113849208062,35.390517161338245
91,53.17700295991572,6.7512751267483635,5.356341843025489,0.12695854882678148,3.1543696913978345,0.439262052975235,26.871332824297955
92,70.56835289356536,8.089581676475266,4.550395347536766,0.11463469593340755,2.1855274012964054,0.4252003321793337,35.99846969552656
93,361.25219896293453,11.233846539738659,5.471352945625047,0.031096963761018608,1.981109522581855,0.3643319373462048,114.2248080705539
94,109.99329292929293,6.873933545035136,7.64722406848415,0.06249411543169193,2.8528721413391698,0.23818411763070851,102.0707415314546
95,43.964344775400704,3.789607229258574,4.4482702747849325,0.08619728665623073,9.599224964307567,0.19444385424413047,24.25122735564889
96,57.96091666030097,4.748670776355728,4.845375105366676,0.08192884188127797,8.246156636887216,0.2733067159418377,34.40587891109238
97,37.70512618813504,5.87616524966798,5.723996616503942,0.15584526147314892,7.89092260158786,0.27325624618983657,21.501682657819224
98,66.84173422629539,4.889488232017987,5.851658016058655,0.07315022999649333,9.264405046027958,0.31887938172784985,36.58244887393218
99,44.1883209542278,5.484758894429458,5.961267171126347,0.12412236482374633,5.505709023941068,0.32573291112895075,27.248496335607783
100,33.20675624407208,4.444673567148516,4.798195074485727,0.13384847151223805,7.738679137675374,0.40276733731299286,19.37236022891642
101,34.35994834331825,4.222459545345274,4.9472760760496435,0.12288899573291664,7.753183501598093,0.4263232628596481,19.312093674704695
102,11.231827488151659,-50.0,3.2234978237214365,-5.0,0.9872066671540317,0.0,11.524167670855569
103,20.135484496124032,18.503846838824575,4.423591271953167,0.918967052537845,1.1818181818181819,0.05366805945612713,15.676877005347594
104,54.099267192784666,55.09305396096441,4.808221442885771,1.0183696900114811,1.0675953591245975,0.01944535310580453,37.164891304347826
105,17.343798600311043,22.615082382762992,3.902904763987926,1.3039290240811154,1.0803380511149578,0.0423751178133836,15.34313190560633
106,16.616857046867125,21.337392148403797,3.858341134253842,1.284081104400345,1.0754274929632461,0.06623398235979364,14.616244773420725
107,34.79255792051234,36.23968805179518,6.546416572157641,1.0415930939768492,1.0775928998766917,0.07711976944593564,24.314819608292293
108,21.785904694918234,-14.669244612834477,3.782750893047965,-0.6733364906464598,0.8754240538068969,0.056746192209192615,24.624734269042737
109,19.82777230113466,1.8331897809814965,0.07077996435746521,0.09245566033036352,1.2850356356993737,0.20290730251782116,8.69223073490645
110,14.043202283684646,2.6023878424528313,0.09851319516627581,0.18531299271223048,1.2502211855249377,0.21511942319679003,8.28209585250925
111,13.916869939128196,2.999542395365124,0.11393600454430557,0.21553283234556309,1.2573307053514702,0.24010555570296124,7.801852394475222
112,14.372722537021103,3.542592862987982,0.12905553901009967,0.24648029305950975,1.2366211825818045,0.2706903195031113,8.057297962379058
113,14.714146784499281,4.309550488381737,0.1354912440324963,0.2928848373948303,1.1890169975331502,0.08226926169336915,8.609322585151377
114,38.4023445551951,7.179826080021726,0.18935338087046685,0.1869632222507215,1.1397529943713716,0.07973163818663902,20.057743967222613
115,77.2922955183605,10.831354198658182,0.17726872087976356,0.14013497886196477,1.0999678472097774,0.07293403553183622,28.665401882965504
116,-154.72712886765822,34.68260758680437,0.15723440913768993,-0.22415337142634648,1.022539770580587,0.04164394913246377,60.71337767195767
117,12.464758702988734,8.358578470783375,0.12120414360300369,0.6705768374625013,1.067582754997866,0.06849322724657815,12.751092177927937
118,47.31972777954588,8.354376110762082,0.11262147557943342,0.1765516519808318,1.062085301372317,0.06782155747729034,17.501974146624125
119,11.964059925048465,6.505413282333774,0.11814517043579378,0.5437462970837987,1.0880985510144938,0.0987681975165383,15.7827860336217
120,-10.364956739811912,1.3331160945400005,0.9120658722277392,-0.12861762263025053,1.478718394132407,-0.35299246597156597,419.38743083003953
121,-2.7438255698711598,1.5061506178596409,0.7875249915823939,-0.5489236030154659,1.3221272486677873,-0.49951038736204284,-8.379350301622633
122,-6.633719217006946,-1.4962873872448172,0.6281583842678714,0.22555784143060612,0.7738367931281317,-1.5387586143101615,43.13303741280913
123,-13.890213962832748,-1.8423433482113116,0.9755203284725603,0.13263606688428486,0.692740060260693,-2.024914754427747,29.29709537572254
124,-160.19849056603775,-2.861882996939422,1.464690863924924,0.017864606506761586,0.6559145272182376,-2.432895993210029,23.763717020779826
125,21.729779482262703,-3.69954621135451,1.4875595636592762,-0.17025235872155658,0.6829121851740665,-2.5280051538578143,16.535008094679842
126,15.998740157480315,2.1231347962382445,0.16205455415536768,0.13270637408568442,1.2394096064042694,-0.0643880777770302,10.180323741007195
127,11.215552282768778,2.3317085119412124,0.1838837108224272,0.20789957134109002,1.298865300146413,-0.019585740453712835,8.004874172185431
128,13.393248175182482,2.7331802383316783,0.23717631091386962,0.20407149950347567,1.320038137613221,0.03274346936318767,8.463801518438178
129,13.705664527956003,3.0478760701182224,0.28028416652608296,0.2223807582551977,1.3509298998569386,0.08657206396272371,8.993787945446547
130,21.16709677419355,5.309615643964936,0.4025849992330896,0.25084288604180716,1.2561165160324679,0.126076993583868,12.957812632471386
131,8.06354609929078,4.338162162162162,0.20708710896589408,0.5379968203497615,1.1588704788846231,0.1936707205440042,6.8862682129051445
132,9.252212918660287,5.530818734358241,0.23698183155121175,0.5977833392920987,1.1360143940867535,0.2617610547493686,7.1956597727934755
133,10.477354421279657,3.697108066971081,0.22572601254549682,0.3528665651953323,1.2008662420382166,0.3183689056731871,8.092457420924575
134,8.639583333333333,3.0673076923076925,0.21113842662632376,0.35502958579881655,1.2129421294212943,0.34232395933813164,7.5537150209070445
135,18.60167240712431,1.4699666690924968,0.29006086753979166,0.07902336074521504,1.8236992313898883,0.3368997069985728,12.852431053008596
136,18.00428190452426,1.5621292378471634,0.3302448832824572,0.08676431785122289,1.9127765872697293,0.35381585489484524,11.522320053596175
137,16.58535268013547,1.4275448996464317,0.2675312620530738,0.08607262849202021,1.7344072964034725,0.31210131102501704,11.622620353041084
138,17.811805111821087,1.3111731212914424,0.25928865427993397,0.07361259081042053,1.849752188336864,0.3335058379673696,12.539571150097466
139,21.131769547325103,1.679025613079019,0.34791679841004564,0.0794550408719346,1.763501705916618,0.3099282748206871,14.953289581624283
140,21.065066137566138,1.6438057390586291,0.342499301030174,0.07803468208092486,1.7914386079568663,0.3177983492179306,14.427838461538462
141,21.92183486238532,1.6601846153846154,0.34150761566417576,0.07573200992555831,1.8969907407407407,0.34566105035903694,16.938320610687022
142,40.72527972027972,2.3916694045174536,0.45279336015705485,0.05872689938398357,1.746474555487431,0.33192908548358785,44.480524475524476
143,607.5805405405406,1.6341120883913645,0.4122135836878392,0.002689539870611325,1.564528704501621,0.18887373445942401,106.10246056782334
144,21.095762538382804,1.4168254622946312,0.3199304585390084,0.06716161407850416,1.6695047864506627,0.21259820813232252,20.619470752089136
145,-53.2131527009783,5.971956216644548,6.1840279384286845,-0.11222707006673477,4.9017694170236545,-2.0881083381463355,-52.03061861364263
146,524.7887357859531,6.212017387586403,6.208183264094956,0.01183717744681188,5.573658289273557,-1.7755391102650233,278.1502791977979
147,60.098771812974555,6.582455208637292,5.706426348941338,0.10952728333819667,5.164160515203985,-1.5191912893605257,48.963109951369944
148,121.46167324173582,5.30352746906797,4.86195912721966,0.043664205568062345,5.543450099854267,-1.2215260434162418,95.69586869871043
149,23.116358454718178,9.013762381671011,11.410885975919518,0.38993003155439704,7.228982844446343,-0.4055419115930336,86.77540622284026
150,117.0186344928828,12.104697579825096,13.545758368407158,0.10344247847603552,7.686035970701283,-0.2337054850907341,64.58058947720161
151,115.96375661984806,13.368623822364189,13.571778245872485,0.1152827763780468,5.596880306681716,-0.08531578048523475,63.8248923289141
152,161.93276571275743,26.342807980577906,30.592048710818883,0.16267744124932562,8.119430878359543,0.1786132570338579,110.95787960383204
153,46.94995096827995,12.979953356317177,15.804890490647647,0.27646361899475924,8.976518866639422,0.3788822644558807,44.30851496051033
154,24.88692865069431,5.035365583208431,3.4633501170283303,0.2023297311565986,1.8142513521826586,0.2720911940104433,20.126307635060876
155,18.06113595968135,5.031844527653351,2.9853924036777584,0.2786006671388861,1.7035473927786147,0.3259227353724035,14.9315163931189
156,14.715381919921864,3.6464724464963636,2.7483505895245486,0.2478000548228874,1.7888418361877658,0.32982424296792817,12.022209922289187
157,15.593276670214596,3.16875751428797,2.0512910464413214,0.20321306299533265,1.6021132267341178,0.31722876068703704,13.895591362801428
158,18.686010998307953,3.6021747404657356,4.127036016256365,0.1927738745734399,1.6860316600928182,0.3468553364222008,18.64081800467654
159,9.301573033707868,2.0685965762876224,2.9115632545931764,0.22239212322380936,1.6633269011924199,0.3592027961627129,10.537069533552977
160,23.756645962732925,2.422017651482171,3.1132482067456895,0.10195116159417422,2.428644125296845,0.5116988336088283,22.039202068710754
161,31.743415061295973,3.3505226674060724,3.5808742035857164,0.10555016405564029,2.105836058871627,0.5550998616739874,24.05578947368421
162,13.047687090210264,2.706082715933602,2.8282244547904924,0.2073994185501266,2.070528587922293,0.6244575363056707,11.978236457097667
163,45.485728571428574,3.07380508760921,3.0537582122476383,0.06757735193319496,1.648439700773107,0.4854175369308472,32.137857829010564
164,217.94666666666666,3.3429982635539264,3.795566265060241,0.015338606984371986,1.6887402551381998,0.3144655737704918,39.00304944178628
165,56.32157939189188,4.341172449710304,4.361616194649748,0.07707831521385326,1.842830100683109,0.3656230926116148,41.027976846747514
166,-1000.0,0.6314864103703234,27.878513265038087,-0.00011007362041062419,0.0,0.002476253304459646,-34.446537290715376
167,94.6095126247798,0.9882116264520798,30.957824959169947,0.010445161369463083,0.0,0.007691556713552235,274.2565756823821
168,100.0451058051375,0.8715680659163211,32.84780234070221,0.008711751153663776,0.0,0.013705228345987497,-140.26098003629764
169,-17.201436341417235,1.0909758549770319,43.873139733965495,-0.06342353239131573,24.86473883027224,-0.04179339985101102,-7.132156978923566
170,18.69439894319683,0.8401104185218166,0.969026294165982,0.04493915108340754,4.453967603034653,0.008977073934260197,15.654494264859228
171,4.47585705792985,2.2824036647803827,1.6081642340097306,0.509936674750741,4.410062026188835,-8.441579413450018,2.037299589240758
172,-4.2406567098616295,4.132289615615101,46.704668601838414,-0.9744456810204606,3.669332723948812,-10.801239334869527,-2.8672566952564327
173,-17.024655379154876,4.176633719288336,72.3348359486448,-0.24532853242963382,4.600101669067186,-3.386315498664702,-11.825147945992532
174,-67.0848397807526,13.97749696646919,500.0,-0.20835552432040674,27.06712466008301,-2.145052295392295,-61.622202783507845
175,-39.41449083536091,11.777009974506363,500.0,-0.2987989880092669,20.380612436595904,-1.5305907367463698,-35.63626557974901
176,-11.449482799511078,9.425152431393357,500.0,-0.8231946015758753,10.025119725309478,-2.986020478061795,-10.130824605739557
177,-17.07604838739393,8.939470805982126,267.40061162079513,-0.5235093391151037,13.12884282438819,-1.6643927770144684,-15.047867602587834
178,-13.611254893694955,11.74862579596463,31.538082161071575,-0.8631552261508866,7.81182828467524,-3.182449688691464,-12.303943093601454
179,-11.879159311886195,6.0797380599024375,13.014225783822669,-0.5117986803846547,8.837949707965905,-2.719099522030648,-9.784642536223744
180,22.762191896671023,1.617538790183352,0.6371832407548892,0.07106252321947595,3.036675197507511,0.6503814500230849,9.426789633305763
181,21.264929695066964,4.5979928072101215,1.0878661741287752,0.21622421861459357,2.1840881105486387,0.500422839602844,12.510269339725431
182,16.0201653038118,3.649419219129717,0.9480834529503207,0.22780159567151176,2.325040061364137,0.5473256136797923,8.629220113977008
183,12.930592325652219,2.75350626611112,0.697499435311318,0.212945099247202,2.1767365549344677,0.5463841025551135,7.058070946839461
184,87.84528048780489,2.3961522852770942,0.6185260377012863,0.027276960947375424,2.3357030191278074,0.5879439841983951,59.79455185071888
185,-1.6960223257550118,5.626785681271975,0.7536957761692762,-3.3176365639922336,1.141848247608074,-0.16523211789983103,-2.7258529578345674
186,4.919172827395104,0.997801476383239,1.2319559378825014,0.20283928038194465,1.3911668924538931,0.23451211287354992,-5.689990038835562
187,5.6375309533839975,1.0526448760503815,1.4643931471051617,0.1867209040188983,1.3835557283665747,0.2716684722395927,-4.858289016512798
188,11.680478678108871,1.109431734262122,1.6631022034944585,0.09498170107885892,1.3669759566694049,0.28041829235133764,-9.26498955012542
189,11.414450889589936,1.310400615864797,1.945020063723642,0.11480189704612877,1.408675316756542,0.30052379888107617,-4.884715113915898
190,10.686462113645874,1.3429869525148845,2.1509290262401817,0.12567180215798293,1.4057517862072029,0.30880736850185836,-2.9056643137616693
191,9.547271713934716,1.1190068857027025,1.9970086515364114,0.11720698009143873,1.4781647073522068,0.3114853117190653,-2.5542440874619023
192,16.228948977606194,1.2273194659657367,2.2168736305584273,0.07562532038638334,1.4436229222473942,0.3168699539317525,-0.7367698689572979
193,17.12138439684267,1.2738131626736833,2.6572162608243293,0.07439895823544417,1.4641409912893604,0.2722549136665672,1.2245238703938934
194,20.097300234708808,1.2147076762394062,2.2116556822230615,0.06044133600300997,1.4698736657344496,0.2671590031317569,0.9831268155348343
195,17.639080858819135,1.2809276619485999,2.452939172144995,0.07261873065841554,1.4792179755884236,0.2925756639954853,2.7063255942023723
196,28.678470209339775,100.0,2.867708484292224,5.0,1.0,0.0,24.170141414141415
197,-6.660530494096068,2.411655995434027,1.07344746833689,-0.36208166865563224,1.3043448051517381,-0.1079429340720007,-14.48810996674523
198,49.55773562711366,2.337594451508496,2.481529471532245,0.04716911339729511,1.785222460030897,-0.02458478787650763,22.961829847832696
199,60.543617510979594,5.362664995527449,3.6134816122050775,0.08857523246864013,1.6461598846157466,0.015026223626331901,30.154376866659106
200,39.05670447976878,3.6814955645229945,3.2284148034891462,0.09426027140692309,1.6643828384829449,0.045964688903942306,24.278280544025538
201,36.27541180233488,2.4143952130084685,2.2752638072501856,0.06655734816091227,1.6534008210577156,0.05000831929646794,23.14940260521336
202,539.3717857724239,1.516080637736916,1.1787485778647089,0.002810826739047476,1.5692463732480944,0.03653925506321781,30.262185741305082
203,16.77724422648685,1.291833738683337,1.1820546793798716,0.07699916155740712,1.677759978940848,0.06670913947882653,15.797755240878246
204,-13.101891550497866,0.9748295022295715,0.7643823316764273,-0.07440372242987528,1.6199135469299608,0.040959552233582996,336.31635622529643
205,12.274524802967084,3.7144979818075186,3.3758458190848057,0.3026184753734519,6.293276195809645,0.26872572233313213,11.427362746128512
206,46.78053651189363,3.588138432427049,4.677009133724161,0.07670152375261428,5.597527472527473,0.2902609406952965,41.230885300969824
207,401.34643205858424,3.9246331706870725,5.804858204542044,0.00977866714936735,6.071288786668281,0.3032936285741345,-216.46066727965322
208,-15.642910146247084,1.3372421643551737,0.9988403848669389,-0.08548551080669563,3.729792178474205,-1.0450311885841237,-13.202158207063432
209,40.61359464250542,0.9610366572673673,0.6455381696596288,0.023662930250984596,4.923112086304626,-1.0713030882653345,21.445446224256294
210,-3.4783128636069813,0.6361965003546938,0.5820532487646581,-0.18290375975407897,6.1570312066958595,-1.451566002574744,-2.2629698146949093
211,-13.970590293980402,1.3608470358291385,1.22429766091437,-0.09740798400018182,4.058404434636037,-1.454174498713332,-13.270142119686446
212,-26.01706373158175,1.7410440030412468,1.4435202978562036,-0.06691931191788633,3.8388924488212877,-1.5413170864557617,-30.326970427163197
213,22.654244447472408,1.8094893450294944,1.102900545614355,0.07987418645654208,2.87476025300959,-1.2161975129886722,12.607744693542775
214,41.49334151440778,2.2658571393115086,1.7097469847928684,0.05460772877317515,2.999037469238708,-1.0975181235544997,24.319140551106628
215,6.939552138879481,2.4915545374847996,2.145938362387075,0.35903679194592913,3.626961250445739,-0.41937208378224483,15.498810066752354
216,14.575990846681922,1.6379102065205946,1.5112,0.11237041953092666,3.914527779363901,-0.2867400504338662,8.538040600483587
217,91.48581213434277,93.8838158286441,7.774640050670428,1.0262117550072134,1.7894544815084465,-14.550648222302227,68.38034140854111
218,1000.0,56.33212154311921,12.938672614543501,0.04229186782618735,2.241298021964734,-3.9337195788565045,500.0
219,14.816694711538462,1.6020632180140846,0.45929958256154746,0.1081255468378168,1.8619138717430224,0.10932929028642324,9.799911748483177
220,13.335757893003837,1.4772567102913345,0.4826105324780458,0.11077410988889715,1.688842110010179,0.1241877362357424,10.397516417487171
221,8.805073966642494,1.0139041733312124,0.302143386633495,0.11514998933255174,1.7056576957513587,0.1428397216395409,7.754779741638174
222,-38.37602660201137,1.010375758376759,0.2734874084042939,-0.026328305659549522,1.6466384502685985,0.10699650882468001,45.71023172193368
223,12.24191997258018,1.4120833771275554,0.3592071449114766,0.115348195404837,1.5774961026348389,0.08333681926947839,9.697817228687214
